Data_Point,Test_Time,DateTime,Step_Time,Step_Index,Cycle_Index,Current,Voltage,Charge_Capacity,Discharge_Capacity,Charge_Energy,Discharge_Energy,dV/dt,Internal_Resistance,Temperature,Aux_Voltage
50106,29768.0664,1527771507.4647,22.9604,28,0,-1.8461102,1.9999938,6.9046798,7.3702793,23.705021,21.472595,3.0517578e-05,,61.947123890529696,
50107,29768.1113,1527771507.5096,23.0053,28,0,-1.8450302,2.0000234,6.9046798,7.3702793,23.705021,21.472595,3.0517578e-05,,61.947074209844835,
50108,29768.1582,1527771507.5565,23.0522,28,0,-1.8439542,1.9999785,6.9046798,7.3702793,23.705021,21.472595,3.0517578e-05,,61.94702231621188,
50109,29768.2041,1527771507.6024,23.0981,28,0,-1.8428769,1.9999938,6.9046798,7.3702793,23.705021,21.472595,3.0517578e-05,,61.94697152905297,
50110,29768.252,1527771507.6503,23.146,28,0,-1.8416669,1.9999738,6.9046798,7.3702793,23.705021,21.472595,3.0517578e-05,,61.946918528945965,
50111,29768.2945,1527771507.6928,23.1885,28,0,-1.8405885,2.0000129,6.9046798,7.3702793,23.705021,21.472595,3.0517578e-05,,61.946871503798825,
50112,29768.3415,1527771507.7398,23.2355,28,0,-1.8395134,1.9999986,6.9046798,7.3702793,23.705021,21.472595,3.0517578e-05,,61.94681949951846,
50113,29768.3871,1527771507.7854,23.2811,28,0,-1.8384376,1.9999709,6.9046798,7.3702793,23.705021,21.472595,3.0517578e-05,,61.94676904430177,
50114,29768.4321,1527771507.8304,23.3261,28,0,-1.8373621,2.0000091,6.9046798,7.3702793,23.705021,21.472595,3.0517578e-05,,61.9467192529695,
50115,29768.4746,1527771507.8729,23.3686,28,0,-1.8362877,1.9999728,6.9046798,7.3702793,23.705021,21.472595,3.0517578e-05,,61.94667222782237,
50116,29768.5216,1527771507.9199,23.4156,28,0,-1.8352137,1.9999938,6.9046798,7.3702793,23.705021,21.472595,3.0517578e-05,,61.946620223542006,
50117,29768.5642,1527771507.9625,23.4582,28,0,-1.834138,2.0000062,6.9046798,7.3702793,23.705021,21.472595,3.0517578e-05,,61.94657308774746,
50118,29768.5802,1527771507.9785,23.4742,28,0,-1.8271601,2.0000291,6.9046798,7.3702793,23.705021,21.472595,3.0517578e-05,,61.94655538416266,
50119,29768.5897,1527771507.988,23.4837,28,0,-1.8204892,2.0000281,6.9046798,7.3702793,23.705021,21.472595,3.0517578e-05,,61.946544872659175,
50120,29768.6155,1527771508.0138,23.5095,28,0,-1.8133281,1.9999652,6.9046798,7.3704185,23.704742,21.472874,3.8146973e-06,,61.94651632562868,
50121,29768.6642,1527771508.0625,23.5582,28,0,-1.8121357,1.9999776,6.9046798,7.3704185,23.704742,21.472874,3.8146973e-06,,61.94646244034243,
50122,29768.7112,1527771508.1095,23.6052,28,0,-1.8110781,2.0000291,6.9046798,7.3704185,23.704742,21.472874,3.8146973e-06,,61.94641043606207,
50123,29768.7281,1527771508.1264,23.6221,28,0,-1.8042229,1.9999642,6.9046798,7.3704185,23.704742,21.472874,3.8146973e-06,,61.94639173665062,
50124,29768.775,1527771508.1733,23.669,28,0,-1.8031685,1.9999843,6.9046798,7.3704185,23.704742,21.472874,3.8146973e-06,,61.94633984301766,
50125,29768.8177,1527771508.216,23.7117,28,0,-1.8021169,2.0000224,6.9046798,7.3704185,23.704742,21.472874,3.8146973e-06,,61.94629259657571,
50126,29768.8602,1527771508.2585,23.7542,28,0,-1.8010648,1.9999995,6.9046798,7.3704185,23.704742,21.472874,3.8146973e-06,,61.94624557142857,
50127,29768.9074,1527771508.3057,23.8014,28,0,-1.8000147,1.9999948,6.9046798,7.3704185,23.704742,21.472874,3.8146973e-06,,61.9461933458534,
50128,29768.9528,1527771508.3511,23.8468,28,0,-1.7989637,1.9999728,6.9046798,7.3704185,23.704742,21.472874,3.8146973e-06,,61.94614311193151,
50129,29768.9979,1527771508.3962,23.8919,28,0,-1.7979132,2.0000224,6.9046798,7.3704185,23.704742,21.472874,3.8146973e-06,,61.94609320995185,
50130,29769.0394,1527771508.4377,23.9334,28,0,-1.7968633,1.9999909,6.9046798,7.3704185,23.704742,21.472874,3.8146973e-06,,61.94604729127876,
50131,29769.0872,1527771508.4855,23.9812,28,0,-1.7958124,1.9999938,6.9046798,7.3704185,23.704742,21.472874,3.8146973e-06,,61.945994401819156,
50132,29769.1298,1527771508.5281,24.0238,28,0,-1.7947615,2.0000329,6.9046798,7.3704185,23.704742,21.472874,3.8146973e-06,,61.94594726602461,
50133,29769.1683,1527771508.5666,24.0623,28,0,-1.7874238,2.0000072,6.9046798,7.3704185,23.704742,21.472874,3.8146973e-06,,61.94590466677368,
50134,29769.2151,1527771508.6134,24.1091,28,0,-1.7863806,1.9999738,6.9046798,7.3704185,23.704742,21.472874,3.8146973e-06,,61.94585288378812,
50135,29769.2586,1527771508.6569,24.1526,28,0,-1.7853351,1.9999986,6.9046798,7.3704185,23.704742,21.472874,3.8146973e-06,,61.945804752166936,
50136,29769.3056,1527771508.7039,24.1996,28,0,-1.784292,1.9999948,6.9046798,7.3704185,23.704742,21.472874,3.8146973e-06,,61.94575274788657,
50137,29769.3506,1527771508.7489,24.2446,28,0,-1.7832485,1.9999824,6.9046798,7.3704185,23.704742,21.472874,3.8146973e-06,,61.94570295655431,
50138,29769.3962,1527771508.7945,24.2902,28,0,-1.7758231,2.000051,6.9046798,7.3704185,23.704742,21.472874,3.8146973e-06,,61.94565250133761,
50139,29769.4378,1527771508.8361,24.3318,28,0,-1.7747892,1.9999967,6.9046798,7.3704185,23.704742,21.472874,3.8146973e-06,,61.945606472017126,
50140,29769.4707,1527771508.869,24.3647,28,0,-1.7613459,1.999928,6.9046798,7.3704185,23.704742,21.472874,3.8146973e-06,,61.94557006902087,
50141,29769.4802,1527771508.8785,24.3742,28,0,-1.7549206,1.9999366,6.9046798,7.3704185,23.704742,21.472874,3.8146973e-06,,61.94555955751739,
50142,29769.5219,1527771508.9202,24.4159,28,0,-1.7538959,1.9999795,6.9046798,7.3704185,23.704742,21.472874,3.8146973e-06,,61.94551341754949,
50143,29769.5687,1527771508.967,24.4627,28,0,-1.7528743,2.0000005,6.9046798,7.3704185,23.704742,21.472874,3.8146973e-06,,61.94546163456394,
50144,29769.6138,1527771509.0121,24.5078,28,0,-1.7518524,2.0000138,6.9046798,7.3705521,23.704475,21.473141,-1.4305115e-05,,61.94541173258427,
50145,29769.6595,1527771509.0578,24.5535,28,0,-1.7508337,1.9999747,6.9046798,7.3705521,23.704475,21.473141,-1.4305115e-05,,61.945361166720176,
50146,29769.7071,1527771509.1054,24.6011,28,0,-1.7498113,2.0000215,6.9046798,7.3705521,23.704475,21.473141,-1.4305115e-05,,61.94530849855538,
50147,29769.7328,1527771509.1311,24.6268,28,0,-1.742938,2.0000148,6.9046798,7.3705521,23.704475,21.473141,-1.4305115e-05,,61.94528006217229,
50148,29769.7554,1527771509.1537,24.6494,28,0,-1.7362242,1.9999995,6.9046798,7.3705521,23.704475,21.473141,-1.4305115e-05,,61.94525505585875,
50149,29769.8011,1527771509.1994,24.6951,28,0,-1.7350876,2.0000176,6.9046798,7.3705521,23.704475,21.473141,-1.4305115e-05,,61.94520448999465,
50150,29769.8458,1527771509.2441,24.7398,28,0,-1.7340798,1.9999881,6.9046798,7.3705521,23.704475,21.473141,-1.4305115e-05,,61.9451550306046,
50151,29769.8938,1527771509.2921,24.7878,28,0,-1.7330695,1.9999871,6.9046798,7.3705521,23.704475,21.473141,-1.4305115e-05,,61.94510191985019,
50152,29769.9393,1527771509.3376,24.8333,28,0,-1.73206,2.0000224,6.9046798,7.3705521,23.704475,21.473141,-1.4305115e-05,,61.9450515752809,
50153,29769.9862,1527771509.3845,24.8802,28,0,-1.7310528,1.9999709,6.9046798,7.3705521,23.704475,21.473141,-1.4305115e-05,,61.94499968164794,
50154,29770.0259,1527771509.4242,24.9199,28,0,-1.7300442,1.9999824,6.9046798,7.3705521,23.704475,21.473141,-1.4305115e-05,,61.94495575462815,
50155,29770.0713,1527771509.4696,24.9653,28,0,-1.7290372,2.000011,6.9046798,7.3705521,23.704475,21.473141,-1.4305115e-05,,61.944905520706264,
50156,29770.1162,1527771509.5145,25.0102,28,0,-1.7280306,1.9999785,6.9046798,7.3705521,23.704475,21.473141,-1.4305115e-05,,61.944855840021404,
50157,29770.145,1527771509.5433,25.039,28,0,-1.7212241,1.9999442,6.9046798,7.3705521,23.704475,21.473141,-1.4305115e-05,,61.94482397356875,
50158,29770.1483,1527771509.5466,25.0423,28,0,-1.7149485,1.999948,6.9046798,7.3705521,23.704475,21.473141,-1.4305115e-05,,61.944820322204386,
50159,29770.2016,1527771509.5999,25.0956,28,0,-1.7138244,2.0000014,6.9046798,7.3705521,23.704475,21.473141,-1.4305115e-05,,61.94476134713751,
50160,29770.2558,1527771509.6541,25.1498,28,0,-1.7127055,1.9999528,6.9046798,7.3705521,23.704475,21.473141,-1.4305115e-05,,61.944701376243984,
50161,29770.3015,1527771509.6998,25.1955,28,0,-1.7115842,1.99999,6.9046798,7.3705521,23.704475,21.473141,-1.4305115e-05,,61.94465081037988,
50162,29770.3534,1527771509.7517,25.2474,28,0,-1.7104635,1.9999938,6.9046798,7.3705521,23.704475,21.473141,-1.4305115e-05,,61.944593384376674,
50163,29770.4079,1527771509.8062,25.3019,28,0,-1.7092181,1.9999986,6.9046798,7.3705521,23.704475,21.473141,-1.4305115e-05,,61.94453308154093,
50164,29770.4622,1527771509.8605,25.3562,28,0,-1.7080989,1.9999738,6.9046798,7.3705521,23.704475,21.473141,-1.4305115e-05,,61.944473,
50165,29770.5091,1527771509.9074,25.4031,28,0,-1.7069793,1.9999986,6.9046798,7.3705521,23.704475,21.473141,-1.4305115e-05,,61.94352813555138,
50166,29770.5622,1527771509.9605,25.4562,28,0,-1.7058622,1.9999938,6.9046798,7.3705521,23.704475,21.473141,-1.4305115e-05,,61.94245836364901,
50167,29770.6106,1527771510.0089,25.5046,28,0,-1.7047427,2.0000014,6.9046798,7.3706818,23.704216,21.4734,-2.8610229e-05,,61.941483279655124,
50168,29770.6594,1527771510.0577,25.5534,28,0,-1.7036271,1.9999852,6.9046798,7.3706818,23.704216,21.4734,-2.8610229e-05,,61.94050013711584,
50169,29770.7135,1527771510.1118,25.6075,28,0,-1.7025099,1.9999795,6.9046798,7.3706818,23.704216,21.4734,-2.8610229e-05,,61.93941021884995,
50170,29770.7618,1527771510.1601,25.6558,28,0,-1.7013936,2.000011,6.9046798,7.3706818,23.704216,21.4734,-2.8610229e-05,,61.93843714949242,
50171,29770.8127,1527771510.211,25.7067,28,0,-1.7002779,1.9999843,6.9046798,7.3706818,23.704216,21.4734,-2.8610229e-05,,61.93741169958977,
50172,29770.8638,1527771510.2621,25.7578,28,0,-1.6991602,1.9999833,6.9046798,7.3706818,23.704216,21.4734,-2.8610229e-05,,61.93638222041441,
50173,29770.8914,1527771510.2897,25.7854,28,0,-1.6924635,1.9999814,6.9046798,7.3706818,23.704216,21.4734,-2.8610229e-05,,61.93582618078153,
50174,29770.8945,1527771510.2928,25.7885,28,0,-1.6862874,1.9999948,6.9046798,7.3706818,23.704216,21.4734,-2.8610229e-05,,61.935763727054656,
50175,29770.9459,1527771510.3442,25.8399,28,0,-1.6851803,1.9999967,6.9046798,7.3706818,23.704216,21.4734,-2.8610229e-05,,61.934728203970245,
50176,29770.996,1527771510.3943,25.89,28,0,-1.6840783,1.9999824,6.9046798,7.3706818,23.704216,21.4734,-2.8610229e-05,,61.9337188711584,
50177,29771.0472,1527771510.4455,25.9412,28,0,-1.6829741,1.9999919,6.9046798,7.3706818,23.704216,21.4734,-2.8610229e-05,,61.93268737734669,
50178,29771.0971,1527771510.4954,25.9911,28,0,-1.6818701,2.0000167,6.9046798,7.3706818,23.704216,21.4734,-2.8610229e-05,,61.931682073807536,
50179,29771.1501,1527771510.5484,26.0441,28,0,-1.6807672,1.9999909,6.9046798,7.3706818,23.704216,21.4734,-2.8610229e-05,,61.930614316541515,
50180,29771.1984,1527771510.5967,26.0924,28,0,-1.6796644,2.0000014,6.9046798,7.3706818,23.704216,21.4734,-2.8610229e-05,,61.92964124718398,
50181,29771.2495,1527771510.6478,26.1435,28,0,-1.6785626,1.999989,6.9046798,7.3706818,23.704216,21.4734,-2.8610229e-05,,61.92861176800862,
50182,29771.2963,1527771510.6946,26.1903,28,0,-1.6774602,2.0000367,6.9046798,7.3706818,23.704216,21.4734,-2.8610229e-05,,61.92766891819636,
50183,29771.3474,1527771510.7457,26.2414,28,0,-1.67636,1.9999795,6.9046798,7.3706818,23.704216,21.4734,-2.8610229e-05,,61.926639439021,
50184,29771.4018,1527771510.8001,26.2958,28,0,-1.6752572,1.9999862,6.9046798,7.3706818,23.704216,21.4734,-2.8610229e-05,,61.92554347684606,
50185,29771.4498,1527771510.8481,26.3438,28,0,-1.6741577,1.9999881,6.9046798,7.3706818,23.704216,21.4734,-2.8610229e-05,,61.924576451397584,
50186,29771.504,1527771510.9023,26.398,28,0,-1.6730587,1.99997,6.9046798,7.3706818,23.704216,21.4734,-2.8610229e-05,,61.92348451849534,
50187,29771.5167,1527771510.915,26.4107,28,0,-1.6667008,2.0000129,6.9046798,7.3706818,23.704216,21.4734,-2.8610229e-05,,61.92322865967877,
50188,29771.5679,1527771510.9662,26.4619,28,0,-1.6656088,1.9999804,6.9046798,7.3706818,23.704216,21.4734,-2.8610229e-05,,61.92219716586706,
50189,29771.6223,1527771511.0206,26.5163,28,0,-1.6645138,2.0000005,6.9046798,7.37081,23.703959,21.473658,1.1444092e-05,,61.92110120369212,
50190,29771.6714,1527771511.0697,26.5654,28,0,-1.6633004,1.9999881,6.9046798,7.37081,23.703959,21.473658,1.1444092e-05,,61.92011201724378,
50191,29771.7286,1527771511.1269,26.6226,28,0,-1.662207,1.9999938,6.9046798,7.37081,23.703959,21.473658,1.1444092e-05,,61.91895964525101,
50192,29771.7767,1527771511.175,26.6707,28,0,-1.6611136,2.0000129,6.9046798,7.37081,23.703959,21.473658,1.1444092e-05,,61.91799060516618,
50193,29771.8227,1527771511.221,26.7167,28,0,-1.6600233,1.9999671,6.9046798,7.37081,23.703959,21.473658,1.1444092e-05,,61.91706387244472,
50194,29771.8769,1527771511.2752,26.7709,28,0,-1.6589311,1.9999938,6.9046798,7.37081,23.703959,21.473658,1.1444092e-05,,61.91597193954249,
50195,29771.929,1527771511.3273,26.823,28,0,-1.65772,2.0000081,6.9046798,7.37081,23.703959,21.473658,1.1444092e-05,,61.91492231400362,
50196,29771.9833,1527771511.3816,26.8773,28,0,-1.6566316,2.0000072,6.9046798,7.37081,23.703959,21.473658,1.1444092e-05,,61.913828366465026,
50197,29772.0314,1527771511.4297,26.9254,28,0,-1.6555423,1.9999661,6.9046798,7.37081,23.703959,21.473658,1.1444092e-05,,61.9128593263802,
50198,29772.0826,1527771511.4809,26.9766,28,0,-1.6544526,2.0000329,6.9046798,7.37081,23.703959,21.473658,1.1444092e-05,,61.91182783256849,
50199,29772.1347,1527771511.533,27.0287,28,0,-1.6533648,1.9999938,6.9046798,7.37081,23.703959,21.473658,1.1444092e-05,,61.91077820702962,
50200,29772.1474,1527771511.5457,27.0414,28,0,-1.6470685,2.0000005,6.9046798,7.37081,23.703959,21.473658,1.1444092e-05,,61.91052234821304,
50201,29772.1591,1527771511.5574,27.0531,28,0,-1.641049,2.0000024,6.9046798,7.37081,23.703959,21.473658,1.1444092e-05,,61.91028663575998,
50202,29772.2074,1527771511.6057,27.1014,28,0,-1.6399735,1.9999871,6.9046798,7.37081,23.703959,21.473658,1.1444092e-05,,61.909313566402446,
50203,29772.2562,1527771511.6545,27.1502,28,0,-1.6388971,1.9999757,6.9046798,7.37081,23.703959,21.473658,1.1444092e-05,,61.90833042386316,
50204,29772.3105,1527771511.7088,27.2045,28,0,-1.6378199,2.0000072,6.9046798,7.37081,23.703959,21.473658,1.1444092e-05,,61.90723647632458,
50205,29772.3595,1527771511.7578,27.2535,28,0,-1.6367439,1.9999919,6.9046798,7.37081,23.703959,21.473658,1.1444092e-05,,61.906249304512585,
50206,29772.4096,1527771511.8079,27.3036,28,0,-1.6356688,1.9999957,6.9046798,7.37081,23.703959,21.473658,1.1444092e-05,,61.90523997170074,
50207,29772.4418,1527771511.8401,27.3358,28,0,-1.6290913,2.0000043,6.9046798,7.37081,23.703959,21.473658,1.1444092e-05,,61.90459125879572,
50208,29772.4914,1527771511.8897,27.3854,28,0,-1.6280209,2.0000062,6.9046798,7.37081,23.703959,21.473658,1.1444092e-05,,61.90359199916563,
50209,29772.5446,1527771511.9429,27.4386,28,0,-1.6269524,1.9999843,6.9046798,7.37081,23.703959,21.473658,1.1444092e-05,,61.9025202126269,
50210,29772.548,1527771511.9463,27.442,28,0,-1.6210202,1.9999738,6.9046798,7.37081,23.703959,21.473658,1.1444092e-05,,61.90245171499096,
50211,29772.5991,1527771511.9974,27.4931,28,0,-1.6199571,1.999969,6.9046798,7.37081,23.703959,21.473658,1.1444092e-05,,61.9014222358156,
50212,29772.6537,1527771512.052,27.5477,28,0,-1.618775,1.9999671,6.9046798,7.3709373,23.703705,21.473911,3.1471252e-05,,61.90032224436796,
50213,29772.6707,1527771512.069,27.5647,28,0,-1.612617,2.0000176,6.9046798,7.3709373,23.703705,21.473911,3.1471252e-05,,61.899979756188294,
50214,29772.6739,1527771512.0722,27.5679,28,0,-1.6067266,2.0000262,6.9046798,7.3709373,23.703705,21.473911,3.1471252e-05,,61.89991528782506,
50215,29772.7283,1527771512.1266,27.6223,28,0,-1.605675,2.0000205,6.9046798,7.3709373,23.703705,21.473911,3.1471252e-05,,61.898819325650116,
50216,29772.7825,1527771512.1808,27.6765,28,0,-1.6045078,1.9999843,6.9046798,7.3709373,23.703705,21.473911,3.1471252e-05,,61.89772739274788,
50217,29772.8315,1527771512.2298,27.7255,28,0,-1.5977437,1.9999661,6.9046798,7.3709373,23.703705,21.473911,3.1471252e-05,,61.8967402209359,
50218,29772.8404,1527771512.2387,27.7344,28,0,-1.5919365,1.9999776,6.9046798,7.3709373,23.703705,21.473911,3.1471252e-05,,61.89656091830066,
50219,29772.856,1527771512.2543,27.75,28,0,-1.5859115,1.9999995,6.9046798,7.3709373,23.703705,21.473911,3.1471252e-05,,61.8962466350299,
50220,29772.9058,1527771512.3041,27.7998,28,0,-1.5848761,2.0000329,6.9046798,7.3709373,23.703705,21.473911,3.1471252e-05,,61.8952433461271,
50221,29772.956,1527771512.3543,27.85,28,0,-1.583842,1.9999928,6.9046798,7.3709373,23.703705,21.473911,3.1471252e-05,,61.894231998678904,
50222,29773.0052,1527771512.4035,27.8992,28,0,-1.5828091,1.9999986,6.9046798,7.3709373,23.703705,21.473911,3.1471252e-05,,61.89324079759422,
50223,29773.0617,1527771512.46,27.9557,28,0,-1.5817757,2.0000205,6.9046798,7.3709373,23.703705,21.473911,3.1471252e-05,,61.89210252805591,
50224,29773.1052,1527771512.5035,27.9992,28,0,-1.5807438,2.0000005,6.9046798,7.3709373,23.703705,21.473911,3.1471252e-05,,61.891226161243225,
50225,29773.1564,1527771512.5547,28.0504,28,0,-1.5797122,1.9999852,6.9046798,7.3709373,23.703705,21.473911,3.1471252e-05,,61.890194667431516,
50226,29773.2126,1527771512.6109,28.1066,28,0,-1.5786799,1.9999995,6.9046798,7.3709373,23.703705,21.473911,3.1471252e-05,,61.88906244180225,
50227,29773.2609,1527771512.6592,28.1549,28,0,-1.5776482,2.0000148,6.9046798,7.3709373,23.703705,21.473911,3.1471252e-05,,61.888089372444725,
50228,29773.2748,1527771512.6731,28.1688,28,0,-1.5716976,1.9999623,6.9046798,7.3709373,23.703705,21.473911,3.1471252e-05,,61.88780933799194,
50229,29773.2866,1527771512.6849,28.1806,28,0,-1.5603342,1.9999452,6.9046798,7.3709373,23.703705,21.473911,3.1471252e-05,,61.88757161090252,
50230,29773.3385,1527771512.7368,28.2325,28,0,-1.5593168,1.99997,6.9046798,7.3709373,23.703705,21.473911,3.1471252e-05,,61.88652601463635,
50231,29773.3929,1527771512.7912,28.2869,28,0,-1.5581886,1.9999967,6.9046798,7.3709373,23.703705,21.473911,3.1471252e-05,,61.885166626112124,
50232,29773.4474,1527771512.8457,28.3414,28,0,-1.5571742,1.9999757,6.9046798,7.3709373,23.703705,21.473911,3.1471252e-05,,61.88380425268875,
50233,29773.4956,1527771512.8939,28.3896,28,0,-1.5561576,2.0000234,6.9046798,7.3709373,23.703705,21.473911,3.1471252e-05,,61.882599364633585,
50234,29773.5419,1527771512.9402,28.4359,28,0,-1.5551445,1.9999967,6.9046798,7.3709373,23.703705,21.473911,3.1471252e-05,,61.881441972165646,
50235,29773.5931,1527771512.9914,28.4871,28,0,-1.5541302,1.9999852,6.9046798,7.3709373,23.703705,21.473911,3.1471252e-05,,61.880162091078,
50236,29773.6475,1527771513.0458,28.5415,28,0,-1.5531164,2.0000176,6.9046798,7.371057,23.703465,21.47415,6.0081482e-05,,61.878802217422376,
50237,29773.698,1527771513.0963,28.592,28,0,-1.5521036,1.9999814,6.9046798,7.371057,23.703465,21.47415,6.0081482e-05,,61.877539834708976,
50238,29773.7403,1527771513.1386,28.6343,28,0,-1.5456998,1.9999948,6.9046798,7.371057,23.703465,21.47415,6.0081482e-05,,61.876482432951015,
50239,29773.7891,1527771513.1874,28.6831,28,0,-1.5446936,1.9999976,6.9046798,7.371057,23.703465,21.47415,6.0081482e-05,,61.87526254628935,
50240,29773.8424,1527771513.2407,28.7364,28,0,-1.5436875,1.9999919,6.9046798,7.371057,23.703465,21.47415,6.0081482e-05,,61.873930170078964,
50241,29773.8948,1527771513.2931,28.7888,28,0,-1.5425701,1.9999871,6.9046798,7.371057,23.703465,21.47415,6.0081482e-05,,61.872620291778325,
50242,29773.9167,1527771513.315,28.8107,28,0,-1.5367475,1.9999671,6.9046798,7.371057,23.703465,21.47415,6.0081482e-05,,61.87207284264123,
50243,29773.92,1527771513.3183,28.814,28,0,-1.5311761,1.999969,6.9046798,7.371057,23.703465,21.47415,6.0081482e-05,,61.8719903503055,
50244,29773.9788,1527771513.3771,28.8728,28,0,-1.5299593,2.0000052,6.9046798,7.371057,23.703465,21.47415,6.0081482e-05,,61.870520486868905,
50245,29774.0363,1527771513.4346,28.9303,28,0,-1.5288554,1.9999824,6.9046798,7.371057,23.703465,21.47415,6.0081482e-05,,61.86908312041305,
50246,29774.0908,1527771513.4891,28.9848,28,0,-1.5277489,2.0000234,6.9046798,7.371057,23.703465,21.47415,6.0081482e-05,,61.867720746989676,
50247,29774.1545,1527771513.5528,29.0485,28,0,-1.5265328,2.0000129,6.9046798,7.371057,23.703465,21.47415,6.0081482e-05,,61.86612839493336,
50248,29774.2098,1527771513.6081,29.1038,28,0,-1.5254297,2.000011,6.9046798,7.371057,23.703465,21.47415,6.0081482e-05,,61.86474602336799,
50249,29774.2664,1527771513.6647,29.1604,28,0,-1.5243274,1.999969,6.9046798,7.371057,23.703465,21.47415,6.0081482e-05,,61.863331154821886,
50250,29774.3228,1527771513.7211,29.2168,28,0,-1.5232235,2.0000291,6.9046798,7.371057,23.703465,21.47415,6.0081482e-05,,61.86192128581127,
50251,29774.3772,1527771513.7755,29.2712,28,0,-1.522122,2.0000014,6.9046798,7.371057,23.703465,21.47415,6.0081482e-05,,61.86056141215565,
50252,29774.4347,1527771513.833,29.3287,28,0,-1.521022,1.9999757,6.9046798,7.371057,23.703465,21.47415,6.0081482e-05,,61.859124045699794,
50253,29774.4443,1527771513.8426,29.3383,28,0,-1.5154017,2.0000033,6.9046798,7.371057,23.703465,21.47415,6.0081482e-05,,61.85888406799586,
